timestamp,replies,likes,retweets,sentence,row,has_media,hashtags,is_replied,is_reply_to,links,reply_to_users,timestamp_epochs,year,month,day
2019-09-14 00:00:07,high,high,moderate,"#USNavy photos of the day: A #Chief gets pinned by his son, families wave as #USSLassen deploys, a Super Hornet launches aboard #USSAbrahamLincoln, and a Sailor directs an MH-60 Sea Hawk aboard #USSVellaGulf. info & download _URL … _IMAGE",4104,True,"['USNavy', 'Chief', 'USSLassen', 'USSAbrahamLincoln', 'USSVellaGulf']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000916256690&utm_campaign=Misc'],[],1568419207,2019,9,14
2019-09-16 20:05:00,moderate,moderate,moderate,Continuing to make a difference and strengthen #NavyPartnerships. _RETWEET …,4105,False,['NavyPartnerships'],True,False,['https://twitter.com/NAVSOUS4THFLT/status/1173408133340979202'],[],1568664300,2019,9,16
2019-09-16 18:26:29,small,moderate,small,Making a splash and strengthening #NavyPartnerships during exercise #NorthernCoasts 2019. _RETWEET …,4106,False,"['NavyPartnerships', 'NorthernCoasts']",True,False,['https://twitter.com/USNavyEurope/status/1173594645374427136'],[],1568658389,2019,9,16
2019-09-16 14:36:28,moderate,moderate,moderate,#LIVENOW: Watch from our nation’s capital as the #USNavy’s newest deckplate leaders receive their anchors during the Pentagon Area Chief Petty Officer Pinning Ceremony held at the U.S. Navy Memorial Plaza. #ChiefSeason _RETWEET …,4107,False,"['LIVENOW', 'USNavy', 'ChiefSeasonhttps']",True,False,['https://twitter.com/i/broadcasts/1vAxRqldPzkJl'],[],1568644588,2019,9,16
2019-09-16 12:12:02,high,high,high,"#USNavy and @USMC, one team, one fight. #BlueGreenTeam _RETWEET …",4108,False,"['USNavy', 'BlueGreenTeamhttps']",True,False,['https://twitter.com/USMC/status/1173567210293354496'],[],1568635922,2019,9,16
2019-09-16 01:47:02,high,high,high,"#ICYMI: A #USNavy P-8A Poseidon aircraft from the ""Mad Foxes"" of Patrol Squadron (VP) 5, successfully located a vessel Sep. 14 that had been missing nearly a week. All four adults and three children were recovered safely. #NavyCapacity #NavyReadiness _URL … _IMAGE",4109,True,"['ICYMI', 'USNavy', 'NavyCapacity', 'NavyReadiness']",True,False,['https://www.navy.mil/submit/display.asp?story_id=110895&utm_source=twitter&utm_medium=social&utm_content=100000929147947&utm_campaign=Misc'],[],1568598422,2019,9,16
2019-09-16 00:55:31,high,high,high,"Practice makes perfect! The #USNavy destroyer #USStout (DDG 55) launches a Standard Missile (SM) 2 in the Atlantic Ocean during a training exercise on Sept. 11, 2019. #NavyReadiness #NavyLethality _IMAGE",4110,True,"['USNavy', 'USSStout', 'NavyReadiness', 'NavyLethalitypic']",True,False,[],[],1568595331,2019,9,16
2019-09-17 22:07:04,moderate,high,moderate,"#USNSComfort has arrived and is in action in #Grenada! The #USNavy hospital ship is strengthening #NavyPartnerships by working with health and government partners in Central America, South America, and the Caribbean to provide care on the ship and at land-based medical sites. _IMAGE",4111,True,"['USNSComfort', 'Grenada', 'USNavy', 'NavyPartnerships']",True,False,[],[],1568758024,2019,9,17
2019-09-17 20:08:01,small,moderate,moderate,Sept. 15 through Oct. 15 is #NationalHispanicHeritageMonth. We celebrate the heritage of our Hispanic Sailors and their contributions to the #USNavy - _URL … _IMAGE,4112,True,"['NationalHispanicHeritageMonth', 'USNavy']",True,False,['https://www.history.navy.mil/browse-by-topic/diversity/hispanic-americans-in-the-navy.html?utm_source=twitter&utm_medium=social&utm_content=100000936214343&utm_campaign=Man'],[],1568750881,2019,9,17
2019-09-17 17:14:04,small,moderate,small,"What is the #USNavy doing in #Africa? Check out the final installment of the three-part series by @USNavyEurope Commander, Adm. James Foggo II. - _URL … via @DefenseOne #NavyPartnerships _IMAGE",4113,True,"['USNavy', 'Africa', 'NavyPartnershipspic']",True,False,['https://www.defenseone.com/ideas/2019/09/africa-great-power-competition-and-us-navy/159828/'],[],1568740444,2019,9,17
2019-09-17 14:05:07,moderate,moderate,moderate,Strengthening our #NavyPartnerships during Exercise #NorthernChallenge 2019! The annual Icelandic Coast Guard-hosted multinational #EOD exercise helps prepare @NATO Partnership for Peace and Nordic nations for international deployments and for defense against terrorism. _IMAGE,4114,True,"['NavyPartnerships', 'NorthernChallenge', 'EOD']",True,False,[],[],1568729107,2019,9,17
2019-09-17 12:02:33,small,moderate,moderate,"#USNavy photos of the day: #USStout launches a missile, #USSAbrahamLincoln and #USNSArctic ready for a replenishment-at-sea, #NorthernCoasts continues in Germany, and a new #Chief gets pinned aboard #USSNimitz. info & download _URL … _IMAGE",4115,True,"['USNavy', 'USSStout', 'USSAbrahamLincoln', 'USNSArctic', 'NorthernCoasts', 'Chief', 'USSNimitz']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000929860746&utm_campaign=Misc'],[],1568721753,2019,9,17
2019-09-18 18:05:05,moderate,moderate,moderate,"Taking time to engage with those who together are the #USNavy's biggest strength, @USNavyCNO & @NavyMCPON visit Sailors in Mayport and Jacksonville - _URL … _IMAGE",4116,True,['USNavy'],True,False,['https://www.navy.mil/submit/display.asp?story_id=110918&utm_source=twitter&utm_medium=social&utm_content=100000943635043&utm_campaign=Man'],[],1568829905,2019,9,18
2019-09-18 16:05:03,moderate,moderate,moderate,"So the world can see these #NavyPartnerships in action, @NATO allies join #USNavy in #CutlassFury photo exercise - _URL … _IMAGE",4117,True,"['NavyPartnerships', 'USNavy', 'CutlassFury']",True,False,['https://www.navy.mil/submit/display.asp?story_id=110912&utm_source=twitter&utm_medium=social&utm_content=100000943502205'],[],1568822703,2019,9,18
2019-09-18 14:05:01,high,high,high,"To be young again.. #HappyBirthday, @usairforce! Congrats on 72 years playing a key role in the National Defense Strategy. Here's to many more. _IMAGE",4118,True,['HappyBirthday'],True,False,[],[],1568815501,2019,9,18
2019-09-18 01:00:06,small,high,moderate,"#USNavy photos of the day: a #SuperHornet launches aboard #USSAbrahamLincoln, #USNSComfort Sailors provide care in #Grenada, #EOD techs strengthen #NavyPartnerships at #NorthernChallenge 2019, and #USSFarragut departs for deployment. info & download _URL … _IMAGE",4119,True,"['USNavy', 'SuperHornet', 'USSAbrahamLincoln', 'USNSComfort', 'Grenada', 'EOD', 'NavyPartnerships', 'NorthernChallenge', 'USSFarragut']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000936981587&utm_campaign=Misc'],[],1568768406,2019,9,18
2019-09-19 23:30:00,moderate,moderate,small,"BZ, shipmates. Continue to make a difference and strengthen #NavyPartnerships with every interaction while in port. _RETWEET …",4120,False,['NavyPartnerships'],True,False,['https://twitter.com/NAVSOUS4THFLT/status/1174709636785758208'],[],1568935800,2019,9,19
2019-09-19 20:13:06,moderate,moderate,moderate,"Improving #NavyReadiness in the region, #USNavy and @USMC succeed in Arctic testing of a critical system during #AECE 2019 - _URL … _IMAGE",4121,True,"['NavyReadiness', 'USNavy', 'AECE']",True,False,['https://www.navy.mil/submit/display.asp?story_id=110927&utm_source=twitter&utm_medium=social&utm_content=100000953847379&utm_campaign=Train'],[],1568923986,2019,9,19
2019-09-19 17:05:05,high,high,high,"Maintaining #NavyReadiness, day or night. The aircraft carrier #USSAbrahamLincoln conducts flight operations in the #ArabianGulf, helping ensure maritime stability and security in the @US5thFleet area of operations. _IMAGE",4122,True,"['NavyReadiness', 'USSAbrahamLincoln', 'ArabianGulf']",True,False,[],[],1568912705,2019,9,19
2019-09-20 23:05:01,moderate,moderate,moderate,"Achieving a new milestone for #USNavy unmanned capabilities, MQ-25 passes first test flight - _URL … _IMAGE",4123,True,['USNavy'],True,False,['https://www.navy.mil/submit/display.asp?story_id=110943&utm_source=twitter&utm_medium=social&utm_content=100000956928267&utm_campaign=Equip'],[],1569020701,2019,9,20
2019-09-20 19:39:51,small,small,small,"Our @FlyNavy aviators already located and tracked a #UFO aka #UAP, now you need our subs too? #USNavy above, on and below the sea - #NavyCapabilities",4124,False,"['UFO', 'UAP', 'USNavy', 'NavyCapabilities']",True,True,[],"[{'screen_name': 'TeamMinot', 'user_id': '39436511'}]",1569008391,2019,9,20
2019-09-20 19:30:04,small,moderate,moderate,"Today is National POW/MIA Recognition Day. #USNavy Vietnam War veteran CDR (Retired) Paul Galanti was recognized by Vice Chief of Naval Operations Adm. Robert Burke at the @NavyMemorial in Washington, DC. #UntilTheyAreHome _IMAGE",4125,True,"['USNavy', 'UntilTheyAreHomepic']",True,False,[],[],1569007804,2019,9,20
2019-09-20 18:05:01,moderate,moderate,small,.@secnav76 visits #USNavy Sailors and @USMC in #Arctic during #AECE - _URL … _IMAGE,4126,True,"['USNavy', 'Arctic', 'AECE']",True,False,['https://www.navy.mil/submit/display.asp?story_id=110935&utm_source=twitter&utm_medium=social&utm_content=100000956916174&utm_campaign=Train'],[],1569002701,2019,9,20
2019-09-20 17:05:01,small,small,small,"Continuing to engage the fleet and meet Sailors face-to-face, @USNavyCNO to visit @US7thFleet - _URL … _IMAGE",4127,True,[],True,False,['https://www.navy.mil/submit/display.asp?story_id=110947&utm_source=twitter&utm_medium=social&utm_content=100000957070044&utm_campaign=Man'],[],1568999101,2019,9,20
2019-09-20 14:56:05,moderate,moderate,high,"In honor of #POWMIARecognitionDay, learn how since the end of the #VietnamWar, the #USNavy in every mess deck sets up a separate table with special symbols that honor our prisoners of war and missing comrades. #UntilTheyAreHome - _URL … _IMAGE",4128,True,"['POWMIARecognitionDay', 'VietnamWar', 'USNavy', 'UntilTheyAreHome']",True,False,['https://usnhistory.navylive.dodlive.mil/2014/10/06/the-powmia-table-a-place-setting-for-one-a-table-for-all/?utm_source=twitter&utm_medium=social&utm_content=100000944182770&utm_campaign=Man'],[],1568991365,2019,9,20
2019-09-20 12:28:05,moderate,high,moderate,"#USSAntietam conducted a routine Taiwan Strait transit Sept. 20, in accordance with international law. The ship's transit through the strait demonstrates U.S. commitment to a #FreeandOpenIndoPacific. #USNavy will continue to fly, sail & operate anywhere international law allows. _IMAGE",4129,True,"['USSAntietam', 'FreeandOpenIndoPacific', 'USNavy']",True,False,[],[],1568982485,2019,9,20
2019-09-20 01:15:06,moderate,high,moderate,"#USNavy photos of the day: #USSAbrahamLincoln launches a jet at night, #Seabees get to work during #AECE 2019, a Sailor stands watch aboard #USSMomsen, and Sailors man the rails as #USSForrestSherman deploys. info & download _URL … _IMAGE",4130,True,"['USNavy', 'USSAbrahamLincoln', 'Seabees', 'AECE', 'USSMomsen', 'USSForrestSherman']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000955385839&utm_campaign=Misc'],[],1568942106,2019,9,20
2019-09-21 18:02:04,moderate,high,high,"#NavyReadiness in action! #USNavy Sailors participate in a stanchion barricade drill on the flight deck of the aircraft carrier #USSJohnCStennis while underway conducting routine operations in the Atlantic Ocean in support of Commander, Naval Air Force Atlantic. _IMAGE",4131,True,"['NavyReadiness', 'USNavy', 'USSJohnCStennis']",True,False,[],[],1569088924,2019,9,21
2019-09-21 17:35:42,moderate,moderate,small,".@USNavyCNO stresses the importance of #BlueGreenTeam. Next up, a scheduled visit with Sailors assigned to the Navy’s 7th Fleet area of operations. “Hearing from Fleet Sailors directly is one of my top priorities.” - Adm. Mike Gilday _URL … _RETWEET …",4132,False,['BlueGreenTeam'],True,False,"['https://www.navy.mil/submit/display.asp?story_id=110947', 'https://twitter.com/USNavyCNO/status/1175156173391241218']",[],1569087342,2019,9,21
2019-09-21 01:01:06,high,high,high,"#USNavy photos of the day: A Super Hornet lands on #USSAbrahamLincoln, Sailors take an advancement exam, Sailors bury their Shipmate who died Dec. 7, 1941, at #PearlHarbor, and Sailors receive training from the @USMC. info & download _URL … _IMAGE",4133,True,"['USNavy', 'USSAbrahamLincoln', 'PearlHarbor']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000957237166&utm_campaign=Misc'],[],1569027666,2019,9,21
2019-09-22 18:06:01,moderate,moderate,moderate,"Sailors, it's official. Go mobile, get advanced with the PMKEE app today - _URL … _IMAGE",4134,True,[],True,False,['https://www.navy.mil/submit/display.asp?story_id=110925&utm_source=twitter&utm_medium=social&utm_content=100000945745040&utm_campaign=Man'],[],1569175561,2019,9,22
2019-09-22 16:43:08,small,moderate,moderate,"“San Diego is a city of innovation and exploration that matches the work ethic of every Sailor and Marine at sea."" -@SECNAV76 Richard V. Spencer. #NavyPartnerships #NavyReadiness _RETWEET …",4135,False,"['NavyPartnerships', 'NavyReadinesshttps']",True,False,['https://twitter.com/secnav76/status/1174907368145969159'],[],1569170588,2019,9,22
2019-09-22 14:03:02,moderate,high,high,"""September is #SuicidePreventionMonth, and while we should talk about this subject year-round, it is important to me that we have a frank conversation about this right now."" - @USNavyCNO Adm. Gild, Small Steps Save LivesREAD NOW: _URL … _IMAGE",4136,True,['SuicidePreventionMonth'],True,False,['https://navylive.dodlive.mil/2019/09/20/cno-adm-gilday-small-steps-save-lives/?utm_source=twitter&utm_medium=social&utm_content=100000957055025&utm_campaign=Man'],[],1569160982,2019,9,22
2019-09-23 23:05:05,small,moderate,moderate,"#USNavy photos of the day: OCS students train via #VR, a MH-60S Sea Hawk helicopter receives cargo, @USSConstitution sails through Boston harbor, and #USSTucson returns home from deployment. info & download _URL … _IMAGE",4137,True,"['USNavy', 'VR', 'USSTucson']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000960276466&utm_campaign=Misc'],[],1569279905,2019,9,23
2019-09-23 18:05:00,moderate,moderate,moderate,#MentalHealthMonday Be sure to follow @NavStress for more from the #USNavy Operational Stress Control Program. _RETWEET …,4138,False,"['MentalHealthMonday', 'USNavy']",True,False,['https://twitter.com/NavStress/status/1175246274125357056'],[],1569261900,2019,9,23
2019-09-23 14:17:02,high,high,high,"“I HAVE NOT YET BEGUN TO FIGHT!” #OTD in 1779 — The frigate Bonhomme Richard, commanded by Capt. John Paul Jones, engages HMS Serapis. With his ship nearly destroyed, Jones refuses to surrender and shouts his famous quote. He captures Serapis while his own ship is sinking. _IMAGE",4139,True,['OTD'],True,False,[],[],1569248222,2019,9,23
2019-09-24 23:50:21,moderate,moderate,moderate,#NavyReadiness = #NavyLethality _RETWEET …,4140,False,"['NavyReadiness', 'NavyLethalityhttps']",True,False,['https://twitter.com/secnav76/status/1176613056194981892'],[],1569369021,2019,9,24
2019-09-24 23:15:05,small,moderate,moderate,"#USNavy photos of the day: We commemorate the 57th French-American Navy Grasse Day, #USSComstock prepares to depart Alaska, #USSChancellorsville Sailors fire away, and Sailors with Naval Special Warfare Group 2 conduct dive training. info & download _URL … _IMAGE",4141,True,"['USNavy', 'USSComstock', 'USSChancellorsville']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000961181010&utm_campaign=Misc'],[],1569366905,2019,9,24
2019-09-24 21:05:02,small,small,small,"Engaging with #USNavy Sailors and leadership in a vital region, @USNavyCNO visits Japan — _URL … _IMAGE",4142,True,['USNavy'],True,False,['https://www.navy.mil/submit/display.asp?story_id=110974&utm_source=twitter&utm_medium=social&utm_content=100000961159998&utm_campaign=Man'],[],1569359102,2019,9,24
2019-09-24 20:56:56,high,high,high,"Congrats, #NavalAviation! A big win for #NavyReadiness. _RETWEET …",4143,False,"['NavalAviation', 'NavyReadiness']",True,False,['https://twitter.com/flynavy/status/1176590066153484288'],[],1569358616,2019,9,24
2019-09-24 19:15:00,high,high,high,"Bravo Zulu, @USCG! Keep up the good work out there protecting the homeland. _RETWEET …",4144,False,[],True,False,['https://twitter.com/USCGSoutheast/status/1176496154726547456'],[],1569352500,2019,9,24
2019-09-24 16:05:00,moderate,moderate,moderate,Learn how #USNSComfort is making a #Pawsitive impact while also strengthening #NavyPartnerships at every port call made. _RETWEET …,4145,False,"['USNSComfort', 'Pawsitive', 'NavyPartnerships']",True,False,['https://twitter.com/NAVSOUS4THFLT/status/1176095175510306816'],[],1569341100,2019,9,24
2019-09-24 15:12:38,moderate,moderate,moderate,"It’s one of the most demanding assignments in the #USNavy — but also one of the most rewarding. On Sept. 30, follow along as we take you behind the scenes to show you what life is like for those who train the next generation of Navy Sailors. WATCH NOW: _URL … _IMAGE",4146,True,['USNavy'],True,False,['https://www.youtube.com/watch?v=c63D3Tk-X6g'],[],1569337958,2019,9,24
2019-09-25 23:05:01,moderate,moderate,moderate,Read the latest from @NavyMCPON Russ Smith in regard to #Suicide prevention and response in the #USNavy.What We Do Is Hard; It’s OK to Ask for Help: _URL … _IMAGE,4147,True,"['Suicide', 'USNavy']",True,False,['https://navylive.dodlive.mil/2019/09/25/what-we-do-is-hard-its-ok-to-ask-for-help/?utm_source=twitter&utm_medium=social&utm_content=100000962437185&utm_campaign=Man'],[],1569452701,2019,9,25
2019-09-25 20:05:02,moderate,moderate,moderate,"#NavyReadiness goal set and achieved. Naval Aviation achieves SECDEF readiness target, shifts focus to readiness sustainment — _URL … _IMAGE",4148,True,['NavyReadiness'],True,False,['https://www.navy.mil/submit/display.asp?story_id=110977&utm_source=twitter&utm_medium=social&utm_content=100000962071713&utm_campaign=Equip'],[],1569441902,2019,9,25
2019-09-25 18:28:51,moderate,high,high,"Thanks for coming aboard, Sir! _RETWEET …",4149,False,[],True,False,['https://twitter.com/EsperDoD/status/1176901079755317249'],[],1569436131,2019,9,25
2019-09-25 16:30:01,moderate,moderate,moderate,"Way to represent the #USNavy and strengthen #NavyPartnerships in the region, shipmates! #USSCarterHall returns to Little Creek after participating in #UNITASLX — _URL … _IMAGE",4150,True,"['USNavy', 'NavyPartnerships', 'USSCarterHall', 'UNITASLX']",True,False,['https://www.navy.mil/submit/display.asp?story_id=110963&utm_source=twitter&utm_medium=social&utm_content=100000962140331'],[],1569429001,2019,9,25
2019-09-25 14:03:02,moderate,moderate,moderate,".@US2ndFleet has temporarily established an expeditionary Maritime Operations Center in Keflavik, #Iceland, to provide the U.S. Naval Forces Europe commander an additional ability to lead forces from a forward-operating location. #NavyCapacity - _URL … _IMAGE",4151,True,"['Iceland', 'NavyCapacity']",True,False,['https://www.navy.mil/submit/display.asp?story_id=110981&utm_source=twitter&utm_medium=social&utm_content=100000961966664&utm_campaign=Fight'],[],1569420182,2019,9,25
2019-09-26 22:05:07,high,high,high,"You will never be forgotten, shipmate. #USNavy Sailors conduct a funeral for Water Tender 1st Class Edwin McCabe, who died during the attack on Pearl Harbor, Dec. 7, 1941. McCabe was recently identified by @dodpaa and returned to his family for burial with full military honors. _IMAGE",4152,True,['USNavy'],True,False,[],[],1569535507,2019,9,26
2019-09-26 21:00:01,moderate,moderate,moderate,"PRIME TIME! Be sure to tune into #TNFonESPN and watch @NavyFB take it to @MemphisFB. While @PatMcAfeeShow, @Hasselbeck, and @adamamin call the game tonight, @USNavy will be operating around the world maintaining #NavyReadiness. Go Navy, beat Memphis. #ForTheBrand _RETWEET …",4153,False,"['TNFonESPN', 'NavyReadiness', 'ForTheBrandhttps']",True,False,['https://twitter.com/NavyFB/status/1177191085673766912'],[],1569531601,2019,9,26
2019-09-26 20:05:00,moderate,moderate,moderate,Ready to strengthen #NavyPartnerships and provide care to those in need! _RETWEET …,4154,False,['NavyPartnerships'],True,False,['https://twitter.com/NAVSOUS4THFLT/status/1177272237709320192'],[],1569528300,2019,9,26
2019-09-26 19:05:00,small,high,moderate,We are excited for this exercise and ready to strengthen #NavyPartnerships as we train alongside our allies! _RETWEET …,4155,False,['NavyPartnerships'],True,False,['https://twitter.com/USAndIndia/status/1177243611294916608'],[],1569524700,2019,9,26
2019-09-26 00:05:07,moderate,moderate,moderate,"#USNavy photos of the day: Sailors ready an MQ-8B Fire Scout aboard #USSGabrielleGiffords, EA-18G Growlers refuel with the @usairforce, #USSGermantown conducts a GQ drill, and @USNavyCNO visits the Ministry of Defense in #Japan. info & download _URL … _IMAGE",4156,True,"['USNavy', 'USSGabrielleGiffords', 'USSGermantown', 'Japan']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000962165753&utm_campaign=Misc'],[],1569456307,2019,9,26
2019-09-27 23:05:01,moderate,moderate,moderate,"Mission stop No. 8! #USNSComfort arrives in #SaintLucia to help provide medical assistance, alongside local partners — _URL … _IMAGE",4157,True,"['USNSComfort', 'SaintLucia']",True,False,['https://www.navy.mil/submit/display.asp?story_id=111006&utm_source=twitter&utm_medium=social&utm_content=100000965128402'],[],1569625501,2019,9,27
2019-09-27 19:23:32,moderate,moderate,moderate,"Ever wonder what #USNavy Boot Camp is like behind the scenes? Here's a taste: _URL … . And on Monday, go to _URL … to see the entire documentary.",4158,False,['USNavy'],True,False,"['https://allhands.navy.mil/Stories/Display-Story/Article/1965063/boot-camp-behind-the-scenes-at-recruit-training-command?utm_source=twitter&utm_medium=social&utm_content=100000965423220&utm_campaign=Man', 'http://AllHands.Navy.mil?utm_source=twitter&utm_medium=social&utm_content=100000965423220&utm_campaign=Man']",[],1569612212,2019,9,27
2019-09-27 19:03:01,moderate,high,moderate,"#USNavy and Republic of #Singapore Navy have come together in #Guam for #PacificGriffin 2019, the most advanced naval training exercise between the two nations in their longstanding partnership. #NavyPartnerships - _URL … _IMAGE",4159,True,"['USNavy', 'Singapore', 'Guam', 'PacificGriffin', 'NavyPartnerships']",True,False,['https://www.navy.mil/submit/display.asp?story_id=111016&utm_source=twitter&utm_medium=social&utm_content=100000964926262'],[],1569610981,2019,9,27
2019-09-27 16:05:01,small,small,small,"Strengthening #NavyPartnerships and evolving to meet new threats, @NATO Allies conduct anti-air warfare training in #CutlassFury 2019 - _URL … _IMAGE",4160,True,"['NavyPartnerships', 'CutlassFury']",True,False,['https://www.navy.mil/submit/display.asp?story_id=111013&utm_source=twitter&utm_medium=social&utm_content=100000965068723'],[],1569600301,2019,9,27
2019-09-27 13:17:41,moderate,moderate,small,LIVE 9:45 ET: Watch the #USNavy's newest Sailors graduate boot camp and prepare to get #ForgedByTheSea. _URL … _IMAGE,4161,True,"['USNavy', 'ForgedByTheSea']",True,False,['https://navylive.dodlive.mil/2019/09/27/navy-recruit-graduation-september-27-2019/?utm_source=twitter&utm_medium=social&utm_content=100000909363915&utm_campaign=Out'],[],1569590261,2019,9,27
2019-09-27 00:56:53,high,high,high,Fair winds and following seas sir! We will continue the watch _RETWEET …,4162,False,[],True,False,['https://twitter.com/thejointstaff/status/1177327900900626446'],[],1569545813,2019,9,27
2019-09-27 00:30:09,small,moderate,moderate,"#USNavy photos of the day: Shooters signal for launch aboard #USSNimitz, #USSOklahomaCity moors in Guam, #USSAntietam and #USNSJohnEricsson conduct an underway replenishment, and a Sailor stands watch aboard #USSWayneEMeyer. info & download _URL … _IMAGE",4163,True,"['USNavy', 'USSNimitz', 'USSOklahomaCity', 'USSAntietam', 'USNSJohnEricsson', 'USSWayneEMeyer']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000963633624&utm_campaign=Misc'],[],1569544209,2019,9,27
2019-09-28 17:05:01,high,moderate,moderate,"Sailors, stay informed! While currently deemed legal for civilians in some states, all hemp and CBD products are strictly prohibited for use in the #USNavy. Be sure you know the ABC's of CBD — _URL … _IMAGE",4164,True,['USNavy'],True,False,['https://allhands.navy.mil/Stories/Display-Story/Article/1969453/the-abcs-of-cbd?utm_source=twitter&utm_medium=social&utm_content=100000962227953&utm_campaign=Man'],[],1569690301,2019,9,28
2019-09-28 15:00:02,moderate,high,high,"""NSS-A is the first time in my 29-year career that we have seen the Navy take a holistic approach to attack Super Hornet readiness.""- Cmdr. Kelly Borden, VFA-122 Maintenance Officer Hear from the source about the #USNavy's latest readiness achievement: _URL … _IMAGE",4165,True,['USNavy'],True,False,['https://navylive.dodlive.mil/2019/09/26/how-nss-reforms-helped-us-fix-our-squadrons/?utm_source=twitter&utm_medium=social&utm_content=100000965085405&utm_campaign=Equip'],[],1569682802,2019,9,28
2019-09-28 01:05:07,moderate,moderate,moderate,"#USNavy photos of the day: A Sailor handles 57 mm rounds aboard #USSGabrielleGiffords, #USSDwightDEisenhower conducts nighttime flight-ops, #USNSComfort arrives in #SaintLucia, and an E-2D #Hawkeye readies for launch. info & download _URL … _IMAGE",4166,True,"['USNavy', 'USSGabrielleGiffords', 'USSDwightDEisenhower', 'USNSComfort', 'SaintLucia', 'Hawkeye']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000965162483&utm_campaign=Misc'],[],1569632707,2019,9,28
2019-09-29 22:00:02,moderate,high,moderate,"Sailors, stay informed! Sept. 30 aka TOMORROW is last day for the #USNavy blue working uniform, rank-insignia cover. Be sure to have you the proper uniform ready for wear - _URL … _IMAGE",4167,True,['USNavy'],True,False,['https://www.navy.mil/submit/display.asp?story_id=111002&utm_source=twitter&utm_medium=social&utm_content=100000963711444&utm_campaign=Man'],[],1569794402,2019,9,29
2019-09-29 19:09:03,small,moderate,moderate,#ICYMI: RADM Zirkle Honors Navy Grasse Day alongside our nation's oldest ally — _URL … _IMAGE,4168,True,['ICYMI'],True,False,['https://www.navy.mil/submit/display.asp?story_id=110968&utm_source=twitter&utm_medium=social&utm_content=100000962251465'],[],1569784143,2019,9,29
2019-09-29 17:03:01,small,moderate,small,"As part of the ongoing effort to improve residents’ housing experience, the #USNavy kicked off a new course this week at Naval Air Station Jacksonville on conducting housing inspections. - _URL … _IMAGE",4169,True,['USNavy'],True,False,['https://www.navy.mil/submit/display.asp?story_id=111036&utm_source=twitter&utm_medium=social&utm_content=100000965533542&utm_campaign=Man'],[],1569776581,2019,9,29
2019-09-29 05:05:01,high,high,high,"#OTD in 1994 the @RoyalNavy began initial studies to procure the #USNavy’s Tomahawk Weapons System. Today, after testing, delivering and deploying Tomahawk missiles for the U.K., our two countries continue to strengthen their #NavyPartnership. (Photo courtesy of U.K. Royal Navy) _IMAGE",4170,True,"['OTD', 'USNavy', 'NavyPartnership']",True,False,[],[],1569733501,2019,9,29
2019-10-01 19:15:01,high,moderate,moderate,"Officially starting today, all #USNavy Sailors formerly known as Ship’s Servicemen (SH) are now Retail Services Specialists (RS) per new NAVADMIN — _URL … _IMAGE",4171,True,['USNavy'],True,False,['https://www.navy.mil/submit/display.asp?story_id=111062&utm_source=twitter&utm_medium=social&utm_content=100000977187007&utm_campaign=Man'],[],1569957301,2019,10,1
2019-10-01 17:05:06,moderate,moderate,moderate,"#USSGreenBay & Malaysian Armed Forces (MAF) service members have kicked off exercise #TigerStrike 2019! The exercise is designed to strengthen #NavyPartnerships and increase combat readiness through amphibious ops and cultural exchanges between the MAF, #USNavy, and @USMC team. _IMAGE",4172,True,"['USSGreenBay', 'TigerStrike', 'NavyPartnerships', 'USNavy']",True,False,[],[],1569949506,2019,10,1
2019-10-01 15:00:03,moderate,moderate,moderate,October is #Cybersecurity Awareness Month. Make sure you're aware of your responsibilities while operating online and why Cybersecurity Matters - _URL … _IMAGE,4173,True,['Cybersecurity'],True,False,['https://www.navy.mil/submit/display.asp?story_id=111058&utm_source=twitter&utm_medium=social&utm_content=100000977132621&utm_campaign=Man'],[],1569942003,2019,10,1
2019-10-01 01:05:07,high,moderate,moderate,"#USNavy photos of the day: #USNSComfort provides care in #SaintLucia, #USSAbrahamLincoln and #USNSArctic conduct a replenishment-at-sea, #USSLassen transits the #StraitOfGibraltar, and @secnav76 visits Naval Air Station Jacksonville. info & download _URL … _IMAGE",4174,True,"['USNavy', 'USNSComfort', 'SaintLucia', 'USSAbrahamLincoln', 'USNSArctic', 'USSLassen', 'StraitOfGibraltar']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000974911905&utm_campaign=Misc'],[],1569891907,2019,10,1
