__label__high	In honor of #NationalHawaiiDay take a look at some of the latest #USNavy pictures from #RIMPAC, a biannual exercise held in #Hawaii that brings 25 nations together to strengthen maritime partnerships. #NavyReadiness _IMAGE	2375
__label__moderate	One step closer in building the #NavyTheNationNeeds, the keel has been laid for the future littoral combat ship #USSMarinette #LCS25 in Marinette, #Wisconsin - _URL … _IMAGE	3389
__label__high	MT @USNavyEurope: #USSGravely #DDG107 approaches the German Navy @deutschemarine replenishment tanker FGS Spessart in preparation for a replenishment at sea. #NavyPartnerships #WeAreNATO @NATO_MARCOM _IMAGE	3276
__label__high	"MT @USNavyEurope: Mighty destroyer #USSCarney ""standing watch"" in Med during its 4th patrol in support of regional allies, partners and U.S. national security interests in Europe. Carney and crew are forward-deployed to Rota, Spain. #WeAreNATO #SteadyPresence _IMAGE"	1695
__label__moderate	MT @Amphib7FLT: Amazing shot of #USSGreenBay as she sails through the #CoralSea after wrapping up #TalismanSaber _IMAGE	953
__label__high	#OTD 1809, #USNavy #CVN72’s namesake Abraham Lincoln was born.210 years later, #USSAbrahamLincoln is maintaining its #NavyReadiness in the Atlantic Ocean during COMPTUEX, a final pre-deployment exercise. _IMAGE	3188
__label__moderate	Live Now: Watch #USNavy's newest Sailors graduate bootcamp - _URL … _IMAGE	1766
__label__high	LIVE 9:45AM ET: Watch #USNavy's newest Sailors graduate boot camp before they're #ForgedByTheSea _URL … _IMAGE	4440
__label__high	Today marks is the 225th anniversary of the Naval Act of 1794. The act authorized the construction of the Navy's first six frigates including the @USSConstitution, which is now the world's oldest warship afloat, still in commission, and manned by #USNavy Sailors! _IMAGE	3367
__label__moderate	#USSMonterey deploys as surge force to @US5thFleet and @USNavyEurope areas of operation - _URL … _IMAGE	1353
__label__moderate	#OTD Mar. 20, 1922 - USS Langley (CV 1), converted from the collier USS Jupiter (AC 3), was placed in commission at Norfolk, Va., as the Navy's first aircraft carrier. Read more on the history of CV/CVN's here: _URL  _IMAGE	1988
__label__moderate	"Vice Chief of Naval Operations Adm. Bill Moran:""As was the case in the 1940s, today, with the support of the country, your #USNavy stands ready to defend our country and protect our interests around the globe."" #Midway76 #NavyReadiness _RETWEET …"	2281
__label__moderate	.@starsandstripes: #USNavy upgrades Pacific carrier wing with new E-2D Hawkeye - _URL … @flynavy _IMAGE	118
__label__moderate	Today's #USNavy photos of day: Flight deck ops aboard #USSGeorgeHWBush, Sailors maintain #NavyReadiness beneath @USSHarrySTruman’s flight deck, #USSRonaldReagan pulls into #Guam, & #USSConstitution honors Gold Star families. info and download: _URL … _IMAGE	2671
__label__moderate	#USNavy photos of the day: Sailors conduct small-boat ops for Africa Partnership Station, #USSHarrySTruman is at sea for #COMPTUEX, ships undergo replenishment-at-Tasman Sea for @TalismanSabre, and #USSMcCampbell receives supplies. Info and download: _URL … _IMAGE	3855
__label__moderate	.@CNORichardson completes 10 day around-the-world trip, meeting with our forward #USNavy deployed forces, partners and allies, and those who meet us on the seas - _URL … _IMAGE	3098
__label__moderate	#VCNO to #HASC: Naval competitors like Russia and China, threats from Iran, North Korea, ISIS, and others – very busy time for your #USNavy.	140
__label__small	MT @CNORichardson: FY-18 Navy budget will restore balance and wholeness so we can grow moving forward. #SASC	727
__label__moderate	In a new era of great power competition around the world, @PacificFleet Commander talks with Hawaii-based #USNavy leadership about winning the high-end fight - _URL … _IMAGE	3468
__label__small	@secnav76 names future #USNavy destroyer in honor of @USCG, #WWII Navy Cross recipient - _URL … _IMAGE	3682
__label__moderate	MT @US7thFleet: Over the next week, #USNavy and the #JMSDF will participate in exercise #MultiSail2018. The annual bilateral training exercise improves interoperability between U.S. and Japanese forces - _URL … (File photo) _IMAGE	1939
__label__high	#USNavy photos of the day: #USSDonaldCook and #Turkey train in the #BlackSea, Sailors light a torch aboard #USSBoxer, #USSGeorgeHWBush arrives in #Norfolk, and #USSBlueRidge Sailors fuel up a @USCG helicopter!info and download: _URL … _IMAGE	3246
__label__small	#TBT to May 25, 2016: #USSBataan transits the Hudson River during the Parade of Ships to kick off Fleet Week New York 2016. _IMAGE	599
__label__small	LIVE NOW: @CNORichardson discussing the navy the nation needs at @Heritage - _URL  _IMAGE	1831
__label__small	Our @FlyNavy aviators already located and tracked a #UFO aka #UAP, now you need our subs too? #USNavy above, on and below the sea - #NavyCapabilities	4124
__label__moderate	LIVE NOW: @POTUS delivering remarks aboard future #USNavy #USSGeraldRFord - _URL  _IMAGE	232
__label__moderate	MT @NAFAtsugiJP: Happy 50th anniversary to the Liberty Bells of VAW-115! _IMAGE	459
__label__small	#USNavy and Egyptian Naval Force #ENF personnel teamed up to conduct an integrated-team visit, board, search, and seizure #VBSS evolution in the #RedSea during exercise #EagleSalute18, strengthening naval partnership in the region. #NavyReadiness _IMAGE	2457
__label__small	#DYK: #SSN789's construction began in 2012. #IndianaChristening _IMAGE	515
__label__high	Welcome home, shipmates! Kearsarge ARG returns home after successful deployment - _URL … _IMAGE	3876
__label__small	As part of his first #VPinASIA travel, @VP spoke to service members aboard #USNavy's #USSRonaldReagan in #Japan - _URL … _IMAGE	453
__label__moderate	#USNavy statement on #USSFitzgerald and #USSJohnSMcCain Consolidated Disposition Authority accountability actions - _URL … _IMAGE	1776
__label__high	Making the world a better place one port call at a time. _RETWEET …	3761
__label__small	#USNavy's #USSPorter has arrived in Marseille, #France for a port visit aimed at strengthening the U.S. — France partnership and ultimately helping ensure security and prosperity in the @USNavyEurope area of operations - _URL … _IMAGE	4057
__label__small	BZ to Cmdr. Michael Lisa and Cmdr. Allen Siegrist, the two recipients of the 2018 Stockdale Leadership Award. They were nominated by their peers for their excellence in leadership - _URL … via @USNPeople _IMAGE	2854
__label__high	#DYK that as of today at the age of 94 years and 172 days old, Jimmy Carter became the oldest living former president of all time and that the previous record was held by the late President George H.W. Bush, both of whom were former #USNavy Sailors! _IMAGE	3347
__label__high	#USSNimitz Carrier Strike Group enters @US7thFleet - _URL … (File photo) @NimitzNews _IMAGE	1391
__label__high	Happy #MothersDay to all the Sailors who not only take care of business for the #USNavy, but who also take their loved ones at home. We will always value your service and are thankful for your sacrifice. #SailorMom _IMAGE	3568
__label__moderate	#USNavy Reserve Force Master Chief C.J. Mitchell is piped ashore after his retirement ceremony at the @NavyMemorial, Friday. _IMAGE	1344
__label__moderate	#USNavy leadership accelerates #NavyLethality and #NavyReadiness with newly designated surface development squadron - _URL … _IMAGE	3626
__label__moderate	Wednesday Wisdom: In a complex & quickly changing world, the #USNavy will always fight to maintain prosperity & security on the open oceans. _IMAGE	852
__label__high	#USNavy photos of the day: A Light Armored Vehicle fires away aboard #USSWasp, a @USMC Marine prepares ordnance, aircraft ready for flight-ops aboard #USSAbrahamLincoln, and #USSRonaldReagan arrives in the Philippines. info & download: _URL … _IMAGE	3952
__label__high	#USNavy joins nation in mourning loss of former President and shipmate George H.W. Bush - _URL … _IMAGE	2926
__label__moderate	#OTD 1912: The #USNavy Dental Corps was established by an Act of Congress. _IMAGE	1110
__label__high	Fair winds and following seas sir! We will continue the watch _RETWEET …	4162
__label__moderate	 #OTD 1986: #USSTheodoreRoosevelt commissioned. #OTD 2008: #USSNewHampshire commissioned. #OTD 2014: #USSNorthDakota commissioned. _IMAGE	1388
__label__moderate	MT @CNORichardson: Very productive series of engagements with my @Australian_Navy counterpart and friend VADM Michael Noonan. We discussed ways we can strengthen our alliance and more effectively respond to shared challenges both regionally and globally. #NavyPartnerships _IMAGE	2810
__label__high	Practice makes perfect! The #USNavy destroyer #USStout (DDG 55) launches a Standard Missile (SM) 2 in the Atlantic Ocean during a training exercise on Sept. 11, 2019. #NavyReadiness #NavyLethality _IMAGE	4110
__label__moderate	.@USSConstitution marks 10 years as America’s Ship of State #ForgedByTheSea - _URL … _IMAGE	4261
__label__moderate	#USSRoss departs #BlackSea after strengthening #NavyPartnerships and maritime security in the region - _URL … _IMAGE	3518
__label__moderate	RT to welcome #USSiouxCity to our #USNavy fleet! _URL … #NavyCapacity _IMAGE	2863
__label__small	#ICYMI: Blended Retirement System online course available to help eligible service members decide about BRS opt-in - _URL … _IMAGE	129
__label__high	#USNavy life can be challenging. Although no one is immune from stress, help is always available. If you or a shipmate need help, reach out! Call 1-800-273-8255 and press 1, or text 838255. See below for more resources. _IMAGE	3745
__label__moderate	MT @USPacificFleet: #USSNimitz Carrier Strike Group, @indiannavy, #JMSDF in formation in Bay of Bengal, wraping-up exercise #Malabar2017 _IMAGE	905
__label__moderate	LIVE NOW: 75th anniversary commemoration of the Battle of #Midway75 from @USSMidwayMuseum and Midway Atoll - _URL  _IMAGE	679
__label__small	MT @Amphib7FLT: @USSMakinIsland gets gas and goods from #USNSRappahannock as amphib patrolled through South China Sea. _IMAGE	438
__label__small	Our latest information is available at _URL 	753
__label__small	If you haven't already, be sure to download the MyNavy Family APP today! _RETWEET …	3586
__label__small	Chief of Navy Reserve, Vice Adm. Luke McCollum participated in a week of @navy_reserve maritime counterpart visits in the #UnitedKingdom and #Germany, helping strengthen partnerships and best practices for reserve units moving forward - _URL … _IMAGE	3342
__label__moderate	Check out your #USNavy photos of day:#BALTOPS 2018 is in full swing, a Sailor inspects ordnance prior to launch, #USSMichaelMurphy Sailors march during #PortlandRoseFestival #FleetWeek, and a #NROTC midshipman takes the con! info and download: _URL  _IMAGE	2302
__label__moderate	Brr. Regardless of the weather, you can watch future #USSiouxCity's commissioning Saturday right here on our #USNavy Twitter account - _URL … _RETWEET …	2853
__label__moderate	#USNavy @USSHARRYSTRUMAN Carrier Strike Group has been #ForgedByTheSea during its Composite Training Unit Exercise. Now, it's ready to deploy in the Navy the nation needs. _URL …	1933
__label__moderate	MT @CNORichardson: Today marks 50 years since America lost Dr. Martin Luther King Jr., a selfless leader of character. As we reflect on Dr. King's legacy, the best way we can honor him is to actively come together as #OneNavyTeam #MLK50: _URL … _IMAGE	2043
__label__small	#DYK: #USSGeraldRFord separates us from all competitors, giving national leaders global options they wouldn't have - _URL  _IMAGE	930
__label__small	Around the fleet in Saturday's #USNavy photos of the day. Info and Download: Top images at _URL … … _IMAGE	1395
__label__moderate	#TBT to Oct. 12, 1996: #USSGonzalez #DDG66 commissioned. First modern #USNavy ship named after Mexican American - _URL … _IMAGE	1267
__label__small	RT @NavyOutreach: Awesome lunch Monday with #Bozeman @Kiwanis. Native son, RADM Mike Holland providing remarks. #NavyWeek #MontanaMoment _IMAGE	1062
__label__moderate	Merz at #SAS2018: “The NDS/NSS are aligned with our maritime forces and an ‘away-game’ mentality..we are working to become a bigger, better, more networked, talented, agile and ready Navy.”	2064
