__label__moderate	#BREAKING: #USSJohnSMcCain has arrived at Changi Naval Base. 10 Sailors missing. Search and rescue ops continue - _URL … _IMAGE	1099
__label__small	.@VP waves upon arrival at @NAFAtsugiJP earlier today. #VPinASIA will speak today aboard #USSRonaldReagan.: _URL  _IMAGE	443
__label__moderate	Lockdown lifted at @nas_oceana following isolated domestic shooting: Shooter shot and killed by base security. One victim transported to local hospital with multiple non-life threatening gunshot wounds. Incident under investigation.: _URL … _IMAGE	3410
__label__moderate	LIVE IN 30 MINUTES: #USSJohnFinn #DDG113's commissioning ceremony. Info: _URL  Webcast: _URL  _IMAGE	892
__label__small	@CNORichardson Presents 2017 Stockdale Leadership Awards - _URL … _IMAGE	1410
__label__high	MT @USNavyEurope: #USSDonaldCook transited the Turkish Straits and entered the Black Sea Jan. 19, 2019 to conduct maritime security operations in support of regional allies and #NavyPartnerships. _IMAGE	3092
__label__high	Bravo Zulu, Sir. VFA-102 CO lands trap milestone - _URL … _IMAGE	3962
__label__moderate	That #FridayFeeling when you've learned that you're a #USNavy chief petty officer selectee! _IMAGE	999
__label__moderate	#USSAbrahamLincoln #CVN72 redelivered to the fleet marking completion of extensive maintenance period, RCOH - _URL  _IMAGE	585
__label__moderate	No matter where they go, #USNavy explosive ordnance disposal #Sailors are ready to administer #NavyLethality! Training like this fast rope exercise from a MH-60S Sea Hawk above #USSJohnCStennis during its deployment to @US7thFleet maintains the EOD techs’ #NavyReadiness. _IMAGE	3167
__label__moderate	When we talk about the #USNavy providing on-call, scalable options, here's why #SyriaStrikes is an example of that - _URL  _IMAGE	397
__label__high	#ICYMI: #USNavy F-35C achieves Initial Operational Capability, increasing #NavyLethality and expanding #NavyCapacity - _URL … @flynavy _IMAGE	3269
__label__small	#USNavy wrapped up its latest stop for #PacificPartership19 in the #MarshallIslands after conducting a series of exchanges centered on humanitarian assistance/disaster relief - _URL … _IMAGE	3366
__label__moderate	LIVE 10A ET: Watch as the world’s most modern and sophisticated attack submarine, our #USNavy's future #USSIndiana #SSN789 joins our fleet during its commissioning ceremony - _URL … #NavyLethality #NavyCapacity @vp @jim_banks _IMAGE	2689
__label__moderate	#USNavy bases in #Florida prepare for #HurricaneIrma2017 - _URL … _IMAGE	1171
__label__moderate	The journey officially begins today! Be sure to tune in this evening and watch live as the class of 2023 takes the Oath of Office. _RETWEET …	3800
__label__moderate	On this #NationalSelfieDay, show us your #SelfieWithASailor! _IMAGE	2338
__label__moderate	#NavyPartnerships in action in #Lithuania! _RETWEET …	3974
__label__high	Nothing stops us from always building the #NavyTheNationNeeds. That mentality starts day 1 at boot camp, Recruit Training Command Great Lakes! From extreme heat to freezing cold temps, recruits continue to train because Sailors aren't born, they are #ForgedByTheSea. #KnowYourMil _IMAGE	3107
__label__small	.@NavalDistWash unit victim advocates come together for unique #SAAPM training summit - _URL  #SAAM _IMAGE	480
__label__small	#USNavy announces launch of #TaskForceOcean, part of effort to further assess our state of ocean science - _URL  _IMAGE	330
__label__moderate	Jump into your weekend! MT @USNavyEurope: Explosive Ordnance Disposal Mobile Unit 8 free-falling from an MH-60S Sea Hawk helicopter, May 3. _IMAGE	545
__label__small	MT @USNavyEurope: Moored. Shift colors. #USSLeyteGulf arrives in #Tromso, #Norway, for a scheduled port visit May 3. _IMAGE	540
__label__small	Yes, they are mass communication specialists. You can learn more about the job on @AmericasNavy's website at _ _URL …	1642
__label__moderate	LIVE 3P ET/NOON PT: #USSOmaha commissioning ceremony in #SanDiego: _URL … or #Periscope: _URL … _IMAGE	1844
__label__high	The @USPS has announced a new Forever stamp that celebrates the USS Missouri (BB-63)! The famed American battleship is being honored to coincide with the 75th anniversary of her commissioning this June #USSMissouriStamps - _URL … _IMAGE	3567
__label__small	#TeamNavy is at @UnitedCenter for Day 7 of #WarriorsGames where Jon Stewart will co-anchor @ESPN @SportsCenter - _URL  _IMAGE	859
__label__moderate	A Sailor shares how she dealt with depression after witnessing the death of a shipmate: #BeThere #1SmallAct #WorldSuicidePreventionDay _URL  _IMAGE	4084
__label__moderate	.@USNavyCNO Meets Naples Sailors, Highlights Readiness, Importance of Free, Open Maritime Commons - _URL … _IMAGE	4231
__label__small	MT @SurfaceWarriors: Exercise #UnifiedTrident ends with successful integration of international forces - _URL … @US5thFleet _IMAGE	126
__label__small	.@CNORichardson: As George Washington once said, to be prepared for war is one of the most effectual means for preserving the peace. #US2ndFleet #ReadyToFight	2561
__label__moderate	#NavyPartnerships underway.Today, #USSRonaldReagan steamed in formation alongside ships from other nations during International Fleet Review, which is hosted by Republic of Korea Navy. The goal: Enhancing mutual trust and confidence with navies from around world. _IMAGE	2728
__label__moderate	Maintaining freedom in an area crucial for global trade, #USSGabrielleGiffords continues to operate in the #SouthChinaSea and maintain #NavyReadiness alongside allied and partner nations by conducting routine operations. #FreeandOpenIndoPacific _IMAGE	4345
__label__moderate	.@CNORichardson on our shipmate @SenJohnMcCain's health. _IMAGE	920
__label__high	#LIVENOW: Watch the #USNavy's newest Sailors graduate boot camp before they're #ForgedByTheSea. Welcome to the fleet shipmates! _RETWEET …	3885
__label__high	#LIVENOW: Watch the #USNavy's newest Sailors graduate boot camp before they're forged by the sea. Welcome to the fleet shipmates! _RETWEET …	3910
__label__moderate	MT @BlueAngels: Welcome Aboard, Boss! The squadron held a change of command, Sunday. Please welcome Cmdr. Eric Doyle as the 2018-2019 Flight Leader! _IMAGE	1457
__label__moderate	#USNavy #USSRonaldReagan Carrier Strike Group arrives in #HongKong for a scheduled port visit - _URL … _IMAGE	2881
__label__moderate	Around our fleet with our #USNavy photos of day:@USNavyEurope Commander VADM Franchetti meets with @Grybauskaite_LT, #TeamNavy takes aim at the @warriorgames, Sailors commemorate #Midway76, and Sailors taxi an F-35B. info and download: _URL  _IMAGE	2278
__label__moderate	#ICYMI: This past week @secnav76 named a future #USNavy LPD after the capital of PA. #NavyCapacity - _URL … _IMAGE	4214
__label__high	"MT @USMC: 49 years ago today, #USNavy Chaplain Lt. Vincent ""The Grunt Padre"" Capodanno received the #MedalofHonor posthumously. Despite being wounded, he exposed himself to enemy fire to help Marines before giving his own life in the Vietnam War. More: _ _URL … _IMAGE"	1720
__label__small	LIVE NOW: Adm. Harris testifies before #SASC on @PacificCommand and United States Forces Korea - _URL  _IMAGE	498
__label__moderate	#VCNO Adm. Bill Moran held an all hands call at Naval Station Norfolk, where he discussed @USSHARRYSTRUMAN's working visit to its homeport - _URL … via @WTKR3 #NavyReadiness #NavyCapacity _IMAGE	2429
__label__high	#USNavy photos of the day: #TalismanSabre hits the beach, @USNavyEurope's Adm. Foggo tours a Ghanian navy ship, #USNSBigHorn and #USSHarpersFerry conduct a replenishment-at-sea, and an #USNSCarsonCity Sailor hugs it out in Africa. Info and download: _URL … _IMAGE	3908
__label__small	MT @USNavyEurope: #USSGeorgeHWBush transits #MediterraneanSea while performing flight ops in support of Operation Inherent Resolve. @CJTFOIR _IMAGE	203
__label__high	Today and every day, we're thankful for our #USNavy family and the opportunity to defend freedom and democracy around the world. #HappyThanksgiving to all and especially to those forward-deployed Sailors on watch right now! _IMAGE	4379
__label__small	Attention, Sailors: The quotas are in! See how the odds stack in your favor. _URL … _IMAGE	4364
__label__small	Outstanding #USNavy galley winners named - _URL  _IMAGE	192
__label__small	Tomorrow is the day, taxes are due! If you're scrambling at the last moment to file be sure you are aware of these new changes. - _URL … _IMAGE	3450
__label__high	#USNavy photos of the day: #USSRonaldReagan operates with #JMSDF helicopter destroyer JS Izumo, #USSAbrahamLincoln and #USSWasp conduct flight operations and @USPS unveils #USSMissouri commemorative stamp. info and download: _URL … _IMAGE	3732
__label__small	.@usairforce Gen. Terrence J. O'Shaughnessy, commander, @Norad_Northcom, embarks #USSKearsarge prior to conducting an aerial survey of areas affected or damaged by #HurricaneFlorence. _IMAGE	2644
__label__moderate	#ICYMI: @FlyNavy's RADM Roy Kelley reflects on a busy and exciting year for naval aviation - _URL … _IMAGE	1687
__label__small	MT @USNavyAfrica: Ivorian Sailors run through an initial close-quarters battle demonstration March 20 during #Obangame Express 2017 _IMAGE	316
__label__moderate	#USSWasp Expeditionary Strike Group providing air support for recovery efforts in Commonwealth of the Northern Mariana Islands following Typhoon Mangkhut - _URL … _IMAGE	2618
__label__high	Sailors, stay informed! Sept. 30 aka TOMORROW is last day for the #USNavy blue working uniform, rank-insignia cover. Be sure to have you the proper uniform ready for wear - _URL … _IMAGE	4167
__label__moderate	MT @USFleetForces: #USNavy aircraft carrier #USSGeraldRFord #CVN78 underway conducting test and evaluation operations in #AtlanticOcean. #ForceGeneration _IMAGE	1781
__label__moderate	October is #CybersecurityMonth. Make sure you're following these simple steps to reduce your cybersecurity risk - _URL … _IMAGE	4206
__label__high	Taking flight. #FlyNavyCheck out #USSTheodoreRoosevelt (CVN 71) as the #USNavy aircraft carrier conducts flight operations during routine training in the Eastern Pacific Ocean. #NavyReadiness _IMAGE	4362
__label__moderate	#OTD 1942: All five Sullivan brothers were lost when USS Juneau (CL 52) was destroyed during the Naval Battle of Guadalcanal - _URL … via @USNHistory _IMAGE	1458
__label__high	Our first #WallpaperWednesday is here!Today, we’re highlighting our @SurfaceWarriors.Download your favorite #USNavy background to your phone now. #SNA2019 _IMAGE	3077
__label__small	MT @SECNAV: #SECNAV – We now get 60% of #energy for our bases from alternative sources. #USNavy @USMC #PowerMatters _IMAGE	15
__label__moderate	Check out these quick and easy steps to help make sure you're protected. Cybersecurity and Beyond: It Takes a Team - _URL … _IMAGE	4259
__label__high	Honoring our veterans, past, present, and future. #VeteransDay #Veterans #USNavy _RETWEET …	4302
__label__small	RADM Boxall: “We’re looking to take a holistic approach from day one to be able to determine what the force needs, to do it quickly and more cost effectively. We need to get to a future where we can do this now because the threat won’t wait for us.” #SNA2018	1730
__label__moderate	.@Navy_Region_SE holds change of command ceremony - _URL  @CNICHQ _IMAGE	219
__label__small	#DYK: #SSN789's construction began in 2012. #IndianaChristening _IMAGE	515
__label__high	RT @DeptofDefense: On #WorldHumanitarianDay, we're saying thank you to the men and women who answer the call in times of crisis and beyond. #KnowYourMil _IMAGE	2531
__label__high	A #USSJasonDunham Visit, Board, Search, and Seizure #VBSS team recently seized a large cache of over 1,00 AK-47 automatic rifles aboard a stateless skiff while operating in the U.S. 5th Fleet area of operations conducting maritime security operations. #NavyReadiness _IMAGE	2580
__label__small	MT @USAmbIndia: Welcome to India, @secnav76 Richard V. Spencer! Such an honor to host you at @USAndIndia. Looking forward to advancing #USIndia naval cooperation. #USIndiaDefense #SecNavinIndia _IMAGE	1662
__label__moderate	#USNavy photos of day: #USSPorter conducts a towing exercise with #USNSMedgarEvers, Sailors support #StPatricksDay aboard #USSNewOrleans, #Sailors & #Veterans say good game, and students take a selfie with a Sailor in #Manila! info and download: _URL … _IMAGE	3345
__label__moderate	MT @Amphib7FLT: #USSAmerica ARG continues transit through @US7thFleet, staying ready for anything. _IMAGE	1710
__label__high	Future #USSPortland arrives in #SanDiego, just a few months away from commissioning - _URL … _IMAGE	1803
__label__small	#USNavy establishes 4 new ratings to improve ship manning and personnel inventory - _URL … _IMAGE	115
__label__moderate	We have always appreciated our military spouses but now it's official! Sailors, mark your calendars today! _RETWEET …	3555
__label__small	RT @secnav76: This morning, #SECNAV76 swore in and welcomed Mr. Greg Slavonic as the new Assistant Secretary of the Navy for Manpower & Reserve Affairs (M&RA). _IMAGE	2301
__label__moderate	Life at sea is no trip through a winter wonderland. It takes toughness to be #ForgedByTheSea in the #USNavy. _IMAGE	1675
__label__small	#PacificPartnership 2017 makes inaugural mission stop in #SriLanka - _URL  @MSCSealift _IMAGE	250
__label__small	If you're a Sailor, Marine, civilian or dependent living in any of five North Carolina counties, now's the time to evacuate. _URL …	4054
__label__moderate	MT @USNavyEurope: EODMU 8 is participating in Arctic Specialist 2017, a multi-national EOD exercise in northern #Norway austere environments _IMAGE	188
__label__moderate	#USNavy #USSLakeErie render assistance in Sri Lanka after devastating floods. - _URL  _IMAGE	712
__label__moderate	#USNavy Sterett-Dewey Surface Action Group makes first stop of Western Pacific deployment in #Hawaii - _URL  _IMAGE	430
__label__high	Congratulation, Sir. Huan Nguyen becomes first Vietnamese American #USNavy Rear Admiral - _URL … _IMAGE	4213
__label__moderate	.@US7thFleet operational pause providing in-depth training on watch standing fundamentals - _URL … _IMAGE	1134
__label__moderate	LIVE 9:45A ET: Watch #USNavy's newest Sailors graduate boot camp before they’re #ForgedByTheSea. _URL … _IMAGE	3808
__label__moderate	RT to welcome #USSiouxCity to our #USNavy fleet! _URL … #NavyCapacity _IMAGE	2863
__label__moderate	Ready to strengthen #USNavy partnerships in the Black Sea, #USSCarney en route to participate in #ExerciseSeaBreeze 2019 - _URL … _IMAGE	3815
__label__moderate	#USNavy's future #USSBillings #LCS15 launches into Menominee River in Marinette, Wisconsin following christening - _URL  _IMAGE	826
__label__high	#USNavy photos of the day: Our Blue-Green team thanks the #GreatestGeneration, #USSPioneer and #USSPatriot depart Sattahip Naval Base, Sailors stand watch aboard #USSFortMcHenry, and an #LCAC conducts training in #Oregon. Info and download: _URL … _IMAGE	3690
__label__high	#USNavy photos of day: #USSFlorida arrives in #Greece, the future #USSBougainville's keel is laid, #USSMcCambell, #USSMilius, #USSChancellorsville and #USSAshland sail in formation, and the #USSPittsburgh CO speaks to vets. info and download: _URL … _IMAGE	3315
__label__small	Today's #SNA2017 symposium webcasts: _URL  ADM Tidd _URL  VADM Moore _URL  _IMAGE	51
__label__moderate	LIVE NOW: #USNavy #USSiouxCity’s commissioning ceremony at @NavalAcademy. #NavyCapacity _RETWEET …	2865
__label__small	#TBT to #OTD in 1917: US declares war on Germany, entering World War I. @USNHistory on the first American shots - _URL  _IMAGE	378
__label__moderate	#USNavy sets new physical fitness standard to start boot camp - _URL … _IMAGE	1480
__label__moderate	MT @MSCSealift: #USNSComfort returned to Naval Station Norfolk Monday after completing medical mission in #PuertoRico following Hurricane #Maria. _IMAGE	1516
__label__moderate	In honor of #GivingTuesday, look back on one Navy Nurse's journey while deployed aboard #USNSComfort and learn how the #USNavy gives back to the world. — _URL … _IMAGE	4390
__label__small	T-45C operational pause implemented in response to concerns by T-45C pilots over potential physiological episodes - _URL  _IMAGE	383
__label__moderate	#WelcomeAboard! MT @Amphib7FLT: Grateful to have such an amazing team of @Australian_Navy members serve with us @LHD6BHR #TalismanSaber _IMAGE	954
__label__moderate	Stay ready for the fight, be vigilant and take care of each other. Read more about what @NavyMCPON wants #USNavy Sailors to remember headed into the holidays. _URL … _IMAGE	2990
__label__small	Stay up to date on how the @USNavy is taking action to protect Sailors and their families, as well as to avoid damage to Navy vessels, aircraft and installations as #HurricaneDorian hits the U.S. - _URL … _IMAGE	4064
__label__moderate	MT @USNavyEurope: @USSHARRYSTRUMAN CSG enters #ArcticCircle – 1st #USNavy carrier in decades – to conduct operations in #NorwegianSea and prepare for @NATO-led exercise #TridentJuncture - _URL … #NavyPartnerships _IMAGE	2765
__label__high	On this #MedalOfHonorDay, learn about our shipmates who earned our nation's highest honor for valor in combat - _URL  _IMAGE	322
__label__moderate	#Paralympics #MondayMotivation #ICYMI _RETWEET …	1957
__label__high	Three #USNavy carrier strike force exercise to commence in Western Pacific - _URL … via @US7thFleet _IMAGE	1437
__label__small	In Hurricane #Harvey2017's path? Important @ReadyNavy information for before, during and after the storm - _URL … _IMAGE	1131
__label__high	"""NSS-A is the first time in my 29-year career that we have seen the Navy take a holistic approach to attack Super Hornet readiness.""- Cmdr. Kelly Borden, VFA-122 Maintenance Officer Hear from the source about the #USNavy's latest readiness achievement: _URL … _IMAGE"	4165
__label__high	Happy 126th birthday to all our #USNavy Chief Petty Officers around the fleet! Take a moment and help us celebrate by reading @NavyMCPON Russell Smith's official birthday message, CHIEF ON! - _URL … _IMAGE	3391
__label__small	MT @Amphib7FLT: #USNavy #USSGreenBay Sailors ensure every nook and cranny is looking sharp as they prepare for mid-cycle inspection. _IMAGE	491
__label__moderate	Over the past year, #USNavy began implementing 100+ recommendations and reprogramming $1B+ with the goal of restoring surface readiness. We look forward to the Fleet's feedback as Navy leaders travel to hear from Sailors - _URL … _IMAGE	2419
__label__small	"@USNavyCNO to the force: ""I want each and every Sailor to think about who we are as a Navy and the constitutional oath we commit ourselves to. That oath is what binds us together .. It defines us."" #QOTDMore: _URL … _IMAGE"	4396
__label__moderate	#TBT to March 8, 2018: #USSTulsa underway for its acceptance trials in the Gulf of Mexico. This Saturday at 1P ET / 10A PT, watch #LCS16’s commissioning as the ship joins our #USNavy fleet, expanding #NavyCapacity - _URL … _IMAGE	3207
__label__moderate	#USNavy’s Naval Forces Central Command received a visit from Bahrain king. - _URL  _IMAGE	714
__label__moderate	LIVE NOW: Watch #USNavy’s newest Sailors graduate boot camp – _URL … _IMAGE	4038
__label__moderate	All #USNavy installations in Hampton Roads area of Virginia have been ordered to set Tropical Cyclone Condition of Readiness Two (II) for #HurricaneFlorence, meaning destructive winds of greater than 50 knots are expected within 24 hours - _URL … #NavyReadiness _IMAGE	2617
__label__high	#USNavy to conduct the first ever all-female flyover in honor of Navy Captain Rosemary Mariner, one of the Navy’s first female jet pilots and a true #NavalAviation pioneer — _URL … _IMAGE	3144
__label__high	Bravo Zulu to Patrol Squadron (VP) 45 for finding a Sri Lankan fishing boat and its crew of six who were lost at sea in the U.S. 7th Fleet area of operations. _IMAGE	2390
__label__moderate	#HonorTheFallen. @USMC announced names of those who perished in the KC-130T Hercules crash in Mississippi July 10 - _URL  _IMAGE	884
__label__moderate	#USNavy photos of the day: OCS students train via #VR, a MH-60S Sea Hawk helicopter receives cargo, @USSConstitution sails through Boston harbor, and #USSTucson returns home from deployment. info & download _URL … _IMAGE	4137
__label__small	For the Navy the nation needs. MT @NAVSEA: #USNavy accepted delivery of its second Expeditionary Sea Base (ESB) ship, #USNSHershelWoodyWilliams (ESB 4) Thursday - _URL … (Artist rendering) _IMAGE	1912
__label__high	MT @stennis74: Last week the John C. Stennis Carrier Strike Group transited the Strait of Gibraltar with @MarineNationale FS Jean Bart and P8 Poseidon in the @USNavyEurope area of operations. #NavyLethality #NavyPartnerships _IMAGE	3541
__label__moderate	#USNavy's #USSMontgomery operates with @Australian_Navy in the South China Sea. #NavyPartnerships - _URL … _IMAGE	4337
__label__moderate	#USNavy life can be challenging. Although no one is immune from stress, help is always available. If you or a shipmate need help, reach out! Call 1-800-273-8255 and press 1, or text 838255. See below for more resources. _IMAGE	3745
__label__moderate	MT @USPacificFleet: #USSJohnSMcCain arrives in Subic Bay, #Philippines for port visit during @US7thFleet patrol - _URL  _IMAGE	84
__label__high	MT @BlueAngels: What a day, #ElCentro! We had a blast at our first 2018 air show! Can't wait to see you all at @lukeafb next weekend!! #usnavy #usmc #blueangels #navalaviation _IMAGE	1950
__label__moderate	#BREAKING MT @SECNAV76: #SECNAV76 announced a Strategic Readiness Review due to the recent surface fleet incidents - _URL … _IMAGE	1162
__label__small	Navy Personnel Command @usnpeople to open 24/7 contact center to better support Sailors seeking career assistance. - _URL … _IMAGE	2479
__label__high	#USNavy photos of the day: The @usairforce and @USMC team up to provide aid in the #Bahamas, Sailors march at their #BootCamp graduation, a Super Hornet lands aboard #USSDwightDEisenhower, and exercise #EagerLion 2019 is underway. info & download _URL … _IMAGE	4092
__label__small	#USNavy advancement exam SME recruitment realigned to TYCOMs and rating sponsors - _URL … _IMAGE	1233
__label__moderate	Bravo Zulu shipmates! Its great to see our #USNavy Sailors of the Year #SOY get recognized for all that they do for the Navy. _RETWEET …	3584
__label__moderate	Face-to-face and figuring it out, top enlisted leaders from across the Fleet are addressing the issues relevant to #USNavy Sailors today. _RETWEET …	4347
__label__moderate	#TBT to May 18, 2012: @MSCSealift hospital ship #USNSMercy, the lead vessel for #PacificPartnership 2012, transits the Pacific Ocean toward #Guam.The annual multilateral disaster response preparedness mission begins Friday - _URL … _IMAGE	1907
__label__moderate	What is the #USNavy doing in #Africa? Check out the second installment of the three-part series by @USNavyEurope Commander, Adm. James Foggo II. - _URL … via @DefenseOne #NavyPartnerships _IMAGE	4068
__label__high	#LIVENOW: It’s our birthday weekend! For 244 years #USNavy Sailors have served with honor and distinction. Watch our newest Sailors graduate boot camp before they're hit the fleet and get #ForgedByTheSea. Happy Birthday, shipmates! #244NavyBday _RETWEET …	4211
__label__high	#HonorTheFallen: Yokosuka community honors #USSJohnSMcCain crew and their families - _URL … _IMAGE	1287
__label__small	Questions about a military move? Help is available - _URL  _IMAGE	10
__label__small	Thanks Ma'am for coming aboard! MT @SecondLady: Awesome tour of #USSRonaldReagan and the museum in his honor. #VPinASIA #SLinASIA _IMAGE	451
__label__small	MT @DHADirector: Thanks @CoachTomHerman @TexasFB and @ColtMcCoy for a great #NavyWeek Austin welcome! #HookEm _IMAGE	317
__label__small	THIS WEEK: The Surface Navy Association’s 30th annual national symposium, Jan. 9-11, in Crystal City, Va. This year's theme, Surface Forces and Cross-Domain Integration. Learn more about #SNA2018: _URL … _IMAGE	1723
__label__small	#WednesdayWisdom: #NavyReadiness isn't just about operations. Hurricane season is here. If you are in a hurricane prone area and you aren't prepared, get started now with these tips from @AllHandsMag - _URL … _IMAGE	2289
__label__moderate	Ships depart Los Angeles as #LAFleetWeek2017 concludes - _URL … _IMAGE	1185
__label__moderate	LIVE SOON: Watch as we commission our #USNavy's newest guided-missile destroyer, #USSThomasHudner, and add its #NavyLethality and expand our #NavyCapacity. _URL … @SurfaceWarriors	2922
__label__small	Fall 2017 #USNavy petty officer advancement quotas released - _URL … via @usnpeople _IMAGE	1519
__label__moderate	UPDATE: One of the eight personnel injured during the Dec. 6 active shooter incident onboard @NASPCOLA has been discharged from the hospital. One of the injured personnel remains in the hospital in stable condition. #Pensacola #PensacolaShooting _URL … _IMAGE	4448
__label__moderate	MT @USNavyUnderSec: I enjoyed meeting with #Seabees from Construction Civic Action Detail, Federated States of #Micronesia (CCAD FSM) from NMCB1 and breaking ground on their latest project – a high school on Pohnpei. I was also honored to promote their OIC LTJG William Dean. _IMAGE	2686
__label__moderate	#DYK: #USSGeraldRFord is designed with significant quality-of-life improvements and reduced maintenance - _URL  _IMAGE	931
__label__high	Too bad #RIMPAC doesn't happen every summer! We can't wait to meet back up with participants and allies next summer in 2020 for the world's largest maritime exercise. _RETWEET …	3863
__label__small	TODAY: Mobile Navy Week gets underway, giving area residents opportunity to learn about #USNavy - _URL  @NavyOutreach _IMAGE	201
__label__moderate	This weekend, our #USNavy's future #USSTulsa will be commissioned in #SanFrancisco, expanding our #NavyCapacity. Be sure to watch #LCS16’s commissioning ceremony live Saturday at 1P ET / 10A PT.: _URL …: _URL … _IMAGE	3206
__label__moderate	#USSGreenBay & Malaysian Armed Forces (MAF) service members have kicked off exercise #TigerStrike 2019! The exercise is designed to strengthen #NavyPartnerships and increase combat readiness through amphibious ops and cultural exchanges between the MAF, #USNavy, and @USMC team. _IMAGE	4172
__label__small	Navy Personnel Command consolidates several PSDs and CSDs to better serve the #USNavy fleet - _URL  #Sailor2025 _IMAGE	147
__label__high	MT @BlueAngels: Today, we flew over @WaltDisneyWorld on our way to Lakeland, Florida for@SunnFunFlyIn Air Show! #71in17 #BlueAngels _IMAGE	389
__label__moderate	MT @USNavyUnderSec: Had great time visiting #USNavy @USMC team in Hawaii. Met with team @USPacificFleet, visited amazing Red Hill fuel depot, toured Pearl Harbor Naval Shipyard, & spoke with Sailors at @JointBasePHH & Marines at @MCB_Hawaii. Great team work in @PacificCommand! _IMAGE	2661
__label__moderate	#USSNewYork departed Mayport Saturday for potential assistance following Hurricane #Nate - _URL … _IMAGE	1309
__label__high	The 120th playing of the #ArmyNavyGame ended in victory for the @NavalAcademy over @WestPoint_USMA. For 60 minutes the midshipman and cadets did battle on the field. For the other 8759 hours each year, they are one TEAM in the defense of our Nation. #BeyondTheGame _IMAGE	4450
__label__moderate	#DYK: #USSGeraldRFord honors 38th president & #USNavy veteran, paying tribute to a lifetime of service - _URL  @USNHistory _IMAGE	938
__label__moderate	#ICYMI: #USSJamesEWilliams returned home for the holidays - _URL … _IMAGE	1683
__label__high	LIVE SATURDAY 11A ET: #USNavy to commission newest Freedom-variant littoral combat ship, future #USSLittleRock #LCS9 - _URL … _IMAGE	1629
__label__moderate	Continuously working to build the #NavyTheNationNeeds, #USNavy awards contracts for the future LCS-29, LCS-32 and LCS-34 to be built - _URL … _IMAGE	2643
__label__high	#ICYMI On Dec. 23, @SECNAV named the #USNavy's two future Virginia-class submarines #USSOklahoma (SSN 802) and #USSArizona (SSN 803), bringing those names back into active-duty service after more than three-quarters of a century. #NavyReadinessRead more: _URL … _IMAGE	4491
__label__moderate	MT @USPacificFleet: U.S. Missile Defense Agency and #USSJohnFinn conduct successful SM-3 Block IIA intercept test in Pacific - _URL … #NavyReadiness _IMAGE	2798
__label__high	RT these #USNavy photos to celebrate #WorldPhotoDay! _IMAGE	1082
__label__moderate	During this Asian American and Pacific Islander Heritage Month, Lt. Cmdr. Ning L. Yuan, a Civil Engineer Corps Officer, reflects on her family's tradition of military service that lead her to a rewarding naval career. #APAHM - _URL … _IMAGE	3590
__label__high	On this #TBT #FlagDay , RT to help your #USNavy celebrate 241 years of our Stars and Stripes. #OTD in 177 Congress passed an act establishing an official flag for our newly formed nation. _IMAGE	2313
__label__small	Vice Adm. Lewis: @CNORichardson, Admiral Grady put the @US2ndFleet team in…We are #ReadyToFight.	2557
__label__small	MT @USNavyEurope: Since 2015 #USSCarney, #USSDonaldCook, #USSPorter, #USSRoss have been fwd deployed to Europe, operating mostly in Med & fulfilling US commitment to @NATO & other missions supporting security in Europe - _URL … #JustTheFacts #SteadyPresence	2081
__label__high	#Remembering41: As President George H.W. Bush's casket arrived at @Andrews_JBA, #USNavy Sailors from his namesake ship were present to honor our shipmate on Monday. _IMAGE	2932
__label__high	#NavyPresence matters. _RETWEET …	4492
__label__small	MT @DESRON_7: #USSCoronado Sailors render honors to President of Singapore, Mr. Tony Tam Keng Yam, during International Maritime Review _IMAGE	593
__label__high	LIVE SATURDAY 10A ET: #USSRalphJohnson commissioning ceremony in @CityCharleston: _URL … or #Periscope: _URL … _IMAGE	2012
__label__high	#USNavy #USSCoronado underway for MQ-8C Fire Scout testing - _URL … #NavyLethality (File photo) _IMAGE	2340
__label__moderate	Navy to Launch New Branding Campaign, Tagline at Army-Navy Game - _URL … _IMAGE	1565
__label__high	#USNavy and Republic of #Singapore Navy have come together in #Guam for #PacificGriffin 2019, the most advanced naval training exercise between the two nations in their longstanding partnership. #NavyPartnerships - _URL … _IMAGE	4159
__label__moderate	MT @USPacificFleet: #USSNimitz Carrier Strike Group begins #Malabar2017 exercise with @IndianNavy, #JMSDF _URL  (File pic) _IMAGE	865
__label__moderate	#USNavy photos of day: #NavyWeekMiami continues, #VCNO Bill Moran speaks at the Navy at the 2019 Leadership Mess Symposium, #Sailors conduct a dress white uniform inspection, and #USSWasp prepares for flight operations! info and download: _URL … _IMAGE	3371
__label__small	#MondayMotivation: How Brandon Myers’ toughness to become a #USNavy SEAL prepared him for the fight of his life - _URL … _IMAGE	131
__label__moderate	#NavyCapacity in action in the #SouthChinaSea! _RETWEET …	3801
__label__high	#BREAKING: #USSWasp rescues two civilians from downed civilian aircraft in Caribbean. More to follow.	1265
__label__moderate	Take a look at what the men and women aboard the #USNavy's hospital ship #USNSComfort are accomplishing during their latest stop in support of the #EnduringPromise initiative: _URL … _IMAGE	4000
__label__moderate	VIDEO: Sunken WWII light cruiser USS Juneau (CL 52) famous for the loss of 5 Sullivan brothers, discovered on St. Patrick’s Day via @PaulGAllen _URL 	1992
__label__small	MT @CNORichardson: This effort starts by ensuring we have a firm foundation for solid growth - restoring wholeness -- balance #SASC	728
